pert_id,pert_iname,n_sig,n_cell,senmayo_mean_z,sign_consistency,z_vs_null,reversal_score,p_perm,fdr,moa,target,clinical_phase,rank,percentile
BRD-K86204871,terconazole,23,13,-0.0027597644,0.5384615384615384,0.04078883,-0.04078883,0.9660169915042479,0.986620660434221,sterol demethylase inhibitor,,Launched,9574,55.04953284191746
BRD-K36206486,BRD-K36206486,7,6,-0.0274491,0.8333333333333334,0.04115148,-0.04115148,0.9675162418790605,0.9870732593659103,,,,9575,55.04483778581154
BRD-K82374143,BRD-K82374143,3,3,-0.067723535,0.6666666666666666,0.041184686,-0.041184686,0.9615192403798101,0.9846811376502344,,,,9576,55.04014272970562
BRD-K94335714,MC1568,114,19,0.0026836093,0.5263157894736842,0.04119891,-0.04119891,0.9710144927536232,0.9880392547849904,HDAC inhibitor,HDAC2,Preclinical,9577,55.035447673599705
BRD-A04706586,bucladesine,86,53,0.01459036,0.5471698113207547,0.042068906,-0.042068906,0.9740129935032483,0.9896603693575899,adenosine receptor agonist|cAMP stimulant,PRKACA,Launched,9578,55.030752617493775
BRD-K55093794,BRD-K55093794,5,5,-0.08268416,0.8,0.042641133,-0.042641133,0.9690154922538731,0.9872786878505259,,,,9579,55.02605756138785
BRD-K43955991,BRD-K43955991,3,3,-0.036992293,0.6666666666666666,0.042695485,-0.042695485,0.9685157421289355,0.9872786878505259,,,,9580,55.021362505281935
BRD-K27525788,BRD-K27525788,2,1,-0.020412078,,0.042772353,-0.042772353,0.9560219890054973,0.9826422325947344,,,,9581,55.01666744917601
BRD-K11930946,BRD-K11930946,2,1,0.02212654,,0.043112528,-0.043112528,0.9665167416291854,0.986620660434221,,,,9582,55.011972393070096
BRD-K37130586,olopatadine,4,2,-0.0406437,0.5,0.04394947,-0.04394947,0.9630184907546226,0.9854110417767336,histamine receptor antagonist,HRH1|S100A1|S100A12|S100A13|S100A2|S100B,Launched,9583,55.00727733696418
BRD-K61284851,BRD-K61284851,7,6,-0.0023586245,0.6666666666666666,0.044401664,-0.044401664,0.95952023988006,0.9836745085293317,,,,9584,55.002582280858256
BRD-K80439608,BRD-K80439608,14,8,0.0079071615,0.5,0.04441897,-0.04441897,0.9635182408795602,0.9855909620830732,,,,9585,54.99788722475234
BRD-K04218075,clomifene,67,13,-0.019806746,0.5384615384615384,0.044556174,-0.044556174,0.9665167416291854,0.986620660434221,estrogen receptor antagonist,ESR1,Launched,9586,54.993192168646424
BRD-K51140856,BRD-K51140856,13,9,0.0302705,0.5555555555555556,0.04466557,-0.04466557,0.9660169915042479,0.986620660434221,,,,9587,54.9884971125405
BRD-K08002976,BRD-K08002976,2,1,0.10461002,,0.04474499,-0.04474499,0.967016491754123,0.9867524676793497,,,,9588,54.98380205643457
BRD-K83311737,BRD-K83311737,3,3,-0.019109394,0.6666666666666666,0.045366734,-0.045366734,0.9620189905047476,0.9849561351132345,,,,9589,54.97910700032865
BRD-K14538540,BRD-K14538540,3,3,-0.04912547,1.0,0.045621637,-0.045621637,0.9615192403798101,0.9846811376502344,,,,9590,54.97441194422274
BRD-K44801029,BRD-K44801029,2,1,-0.084678724,,0.045884274,-0.045884274,0.9675162418790605,0.9870732593659103,,,,9591,54.969716888116814
BRD-K39420925,BRD-K39420925,2,1,-0.03208354,,0.045894857,-0.045894857,0.968015992003998,0.987204817509847,,,,9592,54.96502183201088
BRD-K85493820,KM-00927,18,14,0.0684478,0.5,0.046092127,-0.046092127,0.967016491754123,0.9867524676793497,,,,9593,54.96032677590497
BRD-K81054062,BRD-K81054062,2,1,0.093999915,,0.046541784,-0.046541784,0.9640179910044977,0.9859601051815029,,,,9594,54.955631719799044
BRD-K76765843,BRD-K76765843,6,5,0.042578574,0.6,0.04655178,-0.04655178,0.9665167416291854,0.986620660434221,,,,9595,54.95093666369313
BRD-K14974894,BRD-K14974894,4,3,-0.0046032835,0.6666666666666666,0.046571504,-0.046571504,0.9725137431284357,0.9888561710456176,,,,9596,54.94624160758721
BRD-K70327191,benzoxiquine,22,12,-0.013872835,0.6666666666666666,0.046849255,-0.046849255,0.9645177411294353,0.9861397546234565,antiinfective drug,,Preclinical,9597,54.94154655148129
BRD-K43982847,BRD-K43982847,4,3,-0.04226973,1.0,0.04693696,-0.04693696,0.9665167416291854,0.986620660434221,,,,9598,54.93685149537537
BRD-K65315692,BRD-K65315692,4,2,0.17893521,1.0,0.04752944,-0.04752944,0.9615192403798101,0.9846811376502344,,,,9599,54.932156439269455
BRD-K70401845,erlotinib,226,21,0.029492302,0.5714285714285714,0.047600567,-0.047600567,0.968015992003998,0.987204817509847,EGFR inhibitor,EGFR|NR1I2,Launched,9600,54.92746138316353
BRD-K66185150,BRD-K66185150,6,6,0.0028006535,0.6666666666666666,0.04810006,-0.04810006,0.9620189905047476,0.9849561351132345,,,,9601,54.922766327057616
BRD-K52628302,BRD-K52628302,3,2,-0.0741843,0.5,0.048115302,-0.048115302,0.9655172413793104,0.986620660434221,,,,9602,54.9180712709517
BRD-K43682718,SA-424589,25,10,0.031637553,0.6,0.04812165,-0.04812165,0.9645177411294353,0.9861397546234565,,,,9603,54.91337621484577
BRD-K44067360,flufenamic-acid,22,13,0.08306431,0.7692307692307693,0.048205536,-0.048205536,0.9655172413793104,0.986620660434221,chloride channel blocker,AKR1C3|ANO1|AR|GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|PANX1|PANX2|PANX3|PKD2L1|PTGS1|PTGS2|TRPC5|TRPM2|TRPM5,Preclinical,9604,54.908681158739846
BRD-K52111234,BRD-K52111234,11,8,-0.052860007,0.75,0.048435114,-0.048435114,0.9570214892553723,0.9828632383263501,,,,9605,54.90398610263393
BRD-A68304895,BTS-54505,42,7,-0.003378012,0.5714285714285714,0.048755426,-0.048755426,0.95952023988006,0.9836745085293317,dopamine reuptake inhibitor,SLC6A2|SLC6A3|SLC6A4,Withdrawn,9606,54.899291046528
BRD-K20531360,BRD-K20531360,7,6,0.0112547325,0.8333333333333334,0.04936543,-0.04936543,0.9600199900049975,0.9838553513504519,,,,9607,54.894595990422076
BRD-K27610514,BRD-K27610514,2,1,-0.040998034,,0.049384765,-0.049384765,0.960519740129935,0.98413074586432,,,,9608,54.88990093431616
BRD-K93800099,BRD-K93800099,5,5,-0.052654095,0.6,0.04962551,-0.04962551,0.9685157421289355,0.9872786878505259,,,,9609,54.88520587821024
BRD-K27161987,BRD-K27161987,2,1,0.048952986,,0.050244566,-0.050244566,0.9465267366316842,0.9789294436980792,,,,9610,54.88051082210432
BRD-K77051246,BRD-K77051246,4,2,0.016383387,0.5,0.050508987,-0.050508987,0.9600199900049975,0.9838553513504519,,,,9611,54.875815765998404
BRD-K21153751,BRD-K21153751,3,2,0.005066832,0.5,0.050539512,-0.050539512,0.9585207396301849,0.9835019382109698,,,,9612,54.87112070989249
BRD-K29373549,BRD-K29373549,3,3,-0.023927469,0.6666666666666666,0.05054196,-0.05054196,0.9570214892553723,0.9828632383263501,,,,9613,54.866425653786564
BRD-K19059335,BRD-K19059335,12,8,0.017615119,0.5,0.050673693,-0.050673693,0.9565217391304348,0.9827764844061327,,,,9614,54.86173059768065
BRD-A69512159,carbidopa,31,13,0.0964568,0.6153846153846154,0.050676875,-0.050676875,0.9585207396301849,0.9835019382109698,aromatic L-amino acid decarboxylase inhibitor,DDC,Launched,9615,54.85703554157473
BRD-K41885374,BRD-K41885374,2,1,-0.04095605,,0.050956115,-0.050956115,0.9570214892553723,0.9828632383263501,,,,9616,54.85234048546881
BRD-K75996234,BRD-K75996234,4,3,0.024992863,0.6666666666666666,0.051025763,-0.051025763,0.960519740129935,0.98413074586432,,,,9617,54.84764542936288
BRD-K55004655,BRD-K55004655,5,5,0.015450663,0.6,0.051105917,-0.051105917,0.967016491754123,0.9867524676793497,,,,9618,54.84295037325696
BRD-K30781400,BRD-K30781400,13,9,-0.02113299,0.6666666666666666,0.05156862,-0.05156862,0.9675162418790605,0.9870732593659103,,,,9619,54.83825531715104
BRD-K73722380,BRD-K73722380,5,5,-0.04070571,0.6,0.051702525,-0.051702525,0.9635182408795602,0.9855909620830732,,,,9620,54.83356026104512
BRD-K84876223,BRD-K84876223,3,2,-0.01518939,0.5,0.051897693,-0.051897693,0.9515242378810594,0.9809542469810593,,,,9621,54.82886520493919
BRD-K00550058,BRD-K00550058,5,5,-0.03670375,0.6,0.05202608,-0.05202608,0.9550224887556222,0.9820414226816975,,,,9622,54.824170148833275
BRD-K25460880,BRD-K25460880,13,9,0.003712954,0.5555555555555556,0.052316856,-0.052316856,0.9615192403798101,0.9846811376502344,,,,9623,54.81947509272735
BRD-K83874987,BRD-K83874987,2,1,-0.18164532,,0.05275823,-0.05275823,0.9565217391304348,0.9827764844061327,,,,9624,54.814780036621435
BRD-K03439359,BRD-K03439359,28,4,0.009032865,0.5,0.053036515,-0.053036515,0.9570214892553723,0.9828632383263501,,,,9625,54.81008498051552
BRD-K46663433,BRD-K46663433,2,1,-0.0074297003,,0.053468812,-0.053468812,0.9555222388805598,0.9823181854386062,,,,9626,54.805389924409596
BRD-K58631614,BRD-K58631614,2,1,0.045838352,,0.053667594,-0.053667594,0.9610194902548725,0.9844060079324066,,,,9627,54.80069486830368
BRD-K24427624,BRD-K24427624,6,5,0.052227784,0.8,0.053991426,-0.053991426,0.9590204897551224,0.9835409000045432,,,,9628,54.79599981219776
BRD-K32975941,SA-242443,14,5,-0.03387549,0.8,0.054042116,-0.054042116,0.953023488255872,0.9813124136505593,,,,9629,54.79130475609184
BRD-K70751829,BRD-K70751829,2,2,0.12773445,1.0,0.054087106,-0.054087106,0.968015992003998,0.987204817509847,,,,9630,54.786609699985924
BRD-K47728674,BRD-K47728674,2,1,0.006332646,,0.054155346,-0.054155346,0.9560219890054973,0.9826422325947344,,,,9631,54.78191464387999
BRD-K25255972,BRD-K25255972,5,5,0.055540185,0.6,0.054209348,-0.054209348,0.9540229885057471,0.9818669066046827,,,,9632,54.77721958777407
BRD-K15626512,BRD-K15626512,4,3,-0.04144673,0.6666666666666666,0.054578397,-0.054578397,0.9580209895052474,0.9833207582994681,,,,9633,54.772524531668154
BRD-K94206926,BRD-K94206926,3,2,0.007232613,0.5,0.05507363,-0.05507363,0.9515242378810594,0.9809542469810593,,,,9634,54.76782947556224
BRD-K79410674,BRD-K79410674,4,3,0.022043804,0.6666666666666666,0.05604476,-0.05604476,0.9565217391304348,0.9827764844061327,,,,9635,54.76313441945631
BRD-K91133575,BRD-K91133575,2,1,-0.022170361,,0.056088455,-0.056088455,0.9625187406296851,0.9851836540281447,,,,9636,54.758439363350384
BRD-K44510578,BRD-K44510578,13,9,0.13281983,0.8888888888888888,0.05617577,-0.05617577,0.9565217391304348,0.9827764844061327,,,,9637,54.75374430724447
BRD-K61423234,BRD-K61423234,2,2,-0.096287,1.0,0.056469895,-0.056469895,0.9540229885057471,0.9818669066046827,,,,9638,54.74904925113855
BRD-K08246588,BRD-K08246588,2,1,-0.05319078,,0.056485932,-0.056485932,0.9575212393803099,0.9831394561107415,,,,9639,54.74435419503263
